#Parameters = {c0=299.792458; flare_diameter=134.84555017935; flare_length=68.649545476817; frequency_centre=5.5; frequency_maximum=6.6; frequency_minimum=4.95; metal_thickness=0; waveguide_diameter=41.6373568758; waveguide_length=54.507719636364; wavelength_centre=54.507719636364}
#"Frequency / GHz"	"S1,1 [Magnitude / dB]"
#-----------------------------------------
5.0479998588562	-23.426906826509
5.0489997863770	-23.461972952094
5.0500001907349	-23.497150706235
5.0510001182556	-23.532443321139
5.0520000457764	-23.567852082318
5.0529999732971	-23.603377049404
5.0539999008179	-23.639016480861
5.0549998283386	-23.674773832738
5.0560002326965	-23.710649927126
5.0570001602173	-23.746641713345
5.0580000877380	-23.782754851862
5.0590000152588	-23.818986713602
5.0599999427795	-23.855339975386
5.0609998703003	-23.891812047399
5.0619997978210	-23.928407064571
5.0630002021790	-23.965124253843
5.0640001296997	-24.001965172646
5.0650000572205	-24.038929436961
5.0659999847412	-24.076018113338
5.0669999122620	-24.113231945763
5.0679998397827	-24.150571186718
5.0689997673035	-24.188037353389
5.0700001716614	-24.225630535026
5.0710000991821	-24.263352020821
5.0720000267029	-24.301201954835
5.0729999542236	-24.339181861452
5.0739998817444	-24.377291285671
5.0749998092651	-24.415531859946
5.0760002136230	-24.453904008538
5.0770001411438	-24.492409182156
5.0780000686646	-24.531046092222
5.0789999961853	-24.569816735447
5.0799999237061	-24.608722412014
5.0809998512268	-24.647764301047
5.0819997787476	-24.686940700672
5.0830001831055	-24.726254437289
5.0840001106262	-24.765705820015
5.0850000381470	-24.805295670843
5.0859999656677	-24.845024071908
5.0869998931885	-24.884891796688
5.0879998207092	-24.924901648903
5.0890002250671	-24.965051547067
5.0900001525879	-25.005343792801
5.0910000801086	-25.045778076383
5.0920000076294	-25.086356871902
5.0929999351501	-25.127079896260
5.0939998626709	-25.167947837591
5.0949997901917	-25.208961848123
5.0960001945496	-25.250123126750
5.0970001220703	-25.291430844339
5.0980000495911	-25.332886805653
5.0989999771118	-25.374492555610
5.0999999046326	-25.416247991510
5.1009998321533	-25.458153836826
5.1020002365112	-25.500210600265
5.1030001640320	-25.542419914812
5.1040000915527	-25.584782044560
5.1050000190735	-25.627298130230
5.1059999465942	-25.669968180641
5.1069998741150	-25.712794835080
5.1079998016357	-25.755776234670
5.1090002059937	-25.798914896178
5.1100001335144	-25.842211137997
5.1110000610352	-25.885666236092
5.1119999885559	-25.929279553687
5.1129999160767	-25.973053173512
5.1139998435974	-26.016987367505
5.1149997711182	-26.061083249938
5.1160001754761	-26.105342449651
5.1170001029968	-26.149763092836
5.1180000305176	-26.194348522376
5.1189999580383	-26.239097736600
5.1199998855591	-26.284013255898
5.1209998130798	-26.329094338974
5.1220002174377	-26.374342480071
5.1230001449585	-26.419757744350
5.1240000724792	-26.465341365888
5.1250000000000	-26.511093798246
5.1259999275208	-26.557016807720
5.1269998550415	-26.603109954242
5.1279997825623	-26.649374927920
5.1290001869202	-26.695811280507
5.1300001144409	-26.742419783475
5.1310000419617	-26.789201968916
5.1319999694824	-26.836159276813
5.1329998970032	-26.883289105860
5.1339998245239	-26.930594785306
5.1350002288818	-26.978077144161
5.1360001564026	-27.025735969451
5.1370000839233	-27.073571753332
5.1380000114441	-27.121585127687
5.1389999389648	-27.169776891381
5.1399998664856	-27.218148600287
5.1409997940063	-27.266699027220
5.1420001983643	-27.315430078971
5.1430001258850	-27.364340816370
5.1440000534058	-27.413434067941
5.1449999809265	-27.462708208500
5.1459999084473	-27.512164558863
5.1469998359680	-27.561804753374
5.1479997634888	-27.611625987390
5.1490001678467	-27.661631393042
5.1500000953674	-27.711820268748
5.1510000228882	-27.762193510420
5.1519999504089	-27.812751862149
5.1529998779297	-27.863494626011
5.1539998054504	-27.914422477082
5.1550002098083	-27.965535474127
5.1560001373291	-28.016835849551
5.1570000648499	-28.068320329962
5.1579999923706	-28.119990561227
5.1589999198914	-28.171847276387
5.1599998474121	-28.223888622047
5.1609997749329	-28.276117851479
5.1620001792908	-28.328533211635
5.1630001068115	-28.381134328279
5.1640000343323	-28.433920648437
5.1649999618530	-28.486893389804
5.1659998893738	-28.540051377146
5.1669998168945	-28.593394513683
5.1680002212524	-28.646924065120
5.1690001487732	-28.700637582037
5.1700000762939	-28.754534957927
5.1710000038147	-28.808616221302
5.1719999313354	-28.862881243400
5.1729998588562	-28.917328891629
5.1739997863770	-28.971958639028
5.1750001907349	-29.026769148096
5.1760001182556	-29.081759714215
5.1770000457764	-29.136931583969
5.1779999732971	-29.192281090884
5.1789999008179	-29.247806999693
5.1799998283386	-29.303510498127
5.1810002326965	-29.359390202455
5.1820001602173	-29.415441178690
5.1830000877380	-29.471665586649
5.1840000152588	-29.528062281072
5.1849999427795	-29.584627259930
5.1859998703003	-29.641360846621
5.1869997978210	-29.698257970982
5.1880002021790	-29.755320644110
5.1890001296997	-29.812544481606
5.1900000572205	-29.869928270163
5.1909999847412	-29.927468272065
5.1919999122620	-29.985164643008
5.1929998397827	-30.043011304366
5.1939997673035	-30.101007720725
5.1950001716614	-30.159150678797
5.1960000991821	-30.217437800357
5.1970000267029	-30.275864432157
5.1979999542236	-30.334426952629
5.1989998817444	-30.393123746544
5.1999998092651	-30.451950136902
5.2010002136230	-30.510902056171
5.2020001411438	-30.569974682125
5.2030000686646	-30.629164532957
5.2039999961853	-30.688468234230
5.2049999237061	-30.747879251189
5.2059998512268	-30.807393273131
5.2069997787476	-30.867004891589
5.2080001831055	-30.926709292701
5.2090001106262	-30.986500519126
5.2100000381470	-31.046373203590
5.2109999656677	-31.106321518107
5.2119998931885	-31.166337051596
5.2129998207092	-31.226414967013
5.2140002250671	-31.286547630014
5.2150001525879	-31.346728745637
5.2160000801086	-31.406950140242
5.2170000076294	-31.467204368413
5.2179999351501	-31.527483502935
5.2189998626709	-31.587778031958
5.2199997901917	-31.648080410340
5.2210001945496	-31.708382090002
5.2220001220703	-31.768671270788
5.2230000495911	-31.828941367203
5.2239999771118	-31.889179751959
5.2249999046326	-31.949377143564
5.2259998321533	-32.009522578500
5.2270002365112	-32.069605934251
5.2280001640320	-32.129614227601
5.2290000915527	-32.189535639967
5.2300000190735	-32.249358860229
5.2309999465942	-32.309069832684
5.2319998741150	-32.368656449016
5.2329998016357	-32.428104491229
5.2340002059937	-32.487400938065
5.2350001335144	-32.546530697341
5.2360000610352	-32.605479746174
5.2369999885559	-32.664231121496
5.2379999160767	-32.722770789250
5.2389998435974	-32.781081767418
5.2399997711182	-32.839147403946
5.2410001754761	-32.896952308906
5.2420001029968	-32.954476790336
5.2430000305176	-33.011704739796
5.2439999580383	-33.068618142712
5.2449998855591	-33.125195613328
5.2459998130798	-33.181420184861
5.2470002174377	-33.237272227258
5.2480001449585	-33.292731076508
5.2490000724792	-33.347775908326
5.2500000000000	-33.402388522081
5.2509999275208	-33.456543812419
5.2519998550415	-33.510223470542
5.2529997825623	-33.563403116518
5.2540001869202	-33.616062941563
5.2550001144409	-33.668179144738
5.2560000419617	-33.719728334280
5.2569999694824	-33.770687589141
5.2579998970032	-33.821033678111
5.2589998245239	-33.870744481066
5.2600002288818	-33.919792660040
5.2610001564026	-33.968156082882
5.2620000839233	-34.015811073181
5.2630000114441	-34.062731977639
5.2639999389648	-34.108894799259
5.2649998664856	-34.154275677954
5.2659997940063	-34.198850728126
5.2670001983643	-34.242592517925
5.2680001258850	-34.285477855978
5.2690000534058	-34.327485213952
5.2699999809265	-34.368586575708
5.2709999084473	-34.408759668866
5.2719998359680	-34.447979260567
5.2729997634888	-34.486224824239
5.2740001678467	-34.523471122887
5.2750000953674	-34.559695624512
5.2760000228882	-34.594875909669
5.2769999504089	-34.628991125908
5.2779998779297	-34.662018432718
5.2789998054504	-34.693939560902
5.2800002098083	-34.724732367561
5.2810001373291	-34.754377824783
5.2820000648499	-34.782858057121
5.2829999923706	-34.810156117470
5.2839999198914	-34.836252402586
5.2849998474121	-34.861131465991
5.2859997749329	-34.884781185817
5.2870001792908	-34.907184493687
5.2880001068115	-34.928328049606
5.2890000343323	-34.948202503903
5.2899999618530	-34.966793909050
5.2909998893738	-34.984095024088
5.2919998168945	-35.000094915789
5.2930002212524	-35.014786431239
5.2940001487732	-35.028164817995
5.2950000762939	-35.040223167072
5.2960000038147	-35.050958433102
5.2969999313354	-35.060367685894
5.2979998588562	-35.068449933068
5.2989997863770	-35.075205427246
5.3000001907349	-35.080634964339
5.3010001182556	-35.084739046667
5.3020000457764	-35.087524414440
5.3029999732971	-35.088994988656
5.3039999008179	-35.089156598543
5.3049998283386	-35.088015590882
5.3060002326965	-35.085583646666
5.3070001602173	-35.081865399117
5.3080000877380	-35.076876848959
5.3090000152588	-35.070626782075
5.3099999427795	-35.063130009375
5.3109998703003	-35.054397893329
5.3119997978210	-35.044450511163
5.3130002021790	-35.033296844604
5.3140001296997	-35.020959910031
5.3150000572205	-35.007453998271
5.3159999847412	-34.992799083136
5.3169999122620	-34.977013527155
5.3179998397827	-34.960115951149
5.3189997673035	-34.942131011451
5.3200001716614	-34.923077439658
5.3210000991821	-34.902976687963
5.3220000267029	-34.881852242054
5.3229999542236	-34.859726713820
5.3239998817444	-34.836621503478
5.3249998092651	-34.812562348409
5.3260002136230	-34.787572553712
5.3270001411438	-34.761673519544
5.3280000686646	-34.734893245568
5.3289999961853	-34.707256149898
5.3299999237061	-34.678781658361
5.3309998512268	-34.649501612515
5.3319997787476	-34.619434113673
5.3330001831055	-34.588608732939
5.3340001106262	-34.557047336136
5.3350000381470	-34.524775384670
5.3359999656677	-34.491817843775
5.3369998931885	-34.458197442296
5.3379998207092	-34.423939540795
5.3390002250671	-34.389066849813
5.3400001525879	-34.353605883885
5.3410000801086	-34.317576566572
5.3420000076294	-34.281003567236
5.3429999351501	-34.243908412491
5.3439998626709	-34.206315683600
5.3449997901917	-34.168245477362
5.3460001945496	-34.129721270245
5.3470001220703	-34.090762355821
5.3480000495911	-34.051392291117
5.3489999771118	-34.011629917105
5.3499999046326	-33.971495870200
5.3509998321533	-33.931011008398
5.3520002365112	-33.890192567772
5.3530001640320	-33.849062204505
5.3540000915527	-33.807636176265
5.3550000190735	-33.765932415491
5.3559999465942	-33.723971231459
5.3569998741150	-33.681766741680
5.3579998016357	-33.639337839529
5.3590002059937	-33.596699868270
5.3600001335144	-33.553869097035
5.3610000610352	-33.510861021154
5.3619999885559	-33.467690218750
5.3629999160767	-33.424371452298
5.3639998435974	-33.380919368421
5.3649997711182	-33.337347378268
5.3660001754761	-33.293668700150
5.3670001029968	-33.249896676659
5.3680000305176	-33.206044249728
5.3689999580383	-33.162121174077
5.3699998855591	-33.118142794597
5.3709998130798	-33.074118178100
5.3720002174377	-33.030058542415
5.3730001449585	-32.985974293504
5.3740000724792	-32.941875876080
5.3750000000000	-32.897774721212
5.3759999275208	-32.853678771423
5.3769998550415	-32.809597748297
5.3779997825623	-32.765539628726
5.3790001869202	-32.721514177917
5.3800001144409	-32.677529486717
5.3810000419617	-32.633592982971
5.3819999694824	-32.589713523227
5.3829998970032	-32.545896611938
5.3839998245239	-32.502150658999
5.3850002288818	-32.458481877144
5.3860001564026	-32.414897311403
5.3870000839233	-32.371402264221
5.3880000114441	-32.328004743335
5.3889999389648	-32.284708323361
5.3899998664856	-32.241520273700
5.3909997940063	-32.198443347778
5.3920001983643	-32.155485820553
5.3930001258850	-32.112651006151
5.3940000534058	-32.069943141473
5.3949999809265	-32.027367838246
5.3959999084473	-31.984927527948
5.3969998359680	-31.942628611490
5.3979997634888	-31.900473566379
5.3990001678467	-31.858466438481
5.4000000953674	-31.816609890526
5.4010000228882	-31.774908718720
5.4019999504089	-31.733365259966
5.4029998779297	-31.691982556506
5.4039998054504	-31.650763701236
5.4050002098083	-31.609711611980
5.4060001373291	-31.568828878675
5.4070000648499	-31.528117438967
5.4079999923706	-31.487580277429
5.4089999198914	-31.447218851173
5.4099998474121	-31.407035536149
5.4109997749329	-31.367032780774
5.4120001792908	-31.327212002669
5.4130001068115	-31.287575337004
5.4140000343323	-31.248123569793
5.4149999618530	-31.208859325239
5.4159998893738	-31.169782903212
5.4169998168945	-31.130896076905
5.4180002212524	-31.092200839329
5.4190001487732	-31.053697347349
5.4200000762939	-31.015388010010
5.4210000038147	-30.977272150335
5.4219999313354	-30.939351726932
5.4229998588562	-30.901627088011
5.4239997863770	-30.864099494195
5.4250001907349	-30.826769434645
5.4260001182556	-30.789636976625
5.4270000457764	-30.752703915409
5.4279999732971	-30.715969189948
5.4289999008179	-30.679435328143
5.4299998283386	-30.643100776901
5.4310002326965	-30.606966475958
5.4320001602173	-30.571033179093
5.4330000877380	-30.535300173836
5.4340000152588	-30.499768987384
5.4349999427795	-30.464438381278
5.4359998703003	-30.429310033819
5.4369997978210	-30.394381625199
5.4380002021790	-30.359655558693
5.4390001296997	-30.325130736691
5.4400000572205	-30.290806049531
5.4409999847412	-30.256685285570
5.4419999122620	-30.222762953342
5.4429998397827	-30.189042651023
5.4439997673035	-30.155523533935
5.4450001716614	-30.122203838688
5.4460000991821	-30.089084484035
5.4470000267029	-30.056165310707
5.4479999542236	-30.023446447746
5.4489998817444	-29.990925682277
5.4499998092651	-29.958604992502
5.4510002136230	-29.926482576816
5.4520001411438	-29.894557265407
5.4530000686646	-29.862830392333
5.4539999961853	-29.831301226291
5.4549999237061	-29.799967686936
5.4559998512268	-29.768830403433
5.4569997787476	-29.737887741925
5.4580001831055	-29.707143285714
5.4590001106262	-29.676590847554
5.4600000381470	-29.646233928402
5.4609999656677	-29.616069140840
5.4619998931885	-29.586097747830
5.4629998207092	-29.556320036785
5.4640002250671	-29.526732126340
5.4650001525879	-29.497336897308
5.4660000801086	-29.468131806445
5.4670000076294	-29.439116144723
5.4679999351501	-29.410289996207
5.4689998626709	-29.381652318489
5.4699997901917	-29.353202968388
5.4710001945496	-29.324938738216
5.4720001220703	-29.296862691493
5.4730000495911	-29.268972589051
5.4739999771118	-29.241264934151
5.4749999046326	-29.213743834885
5.4759998321533	-29.186406448148
5.4770002365112	-29.159251264103
5.4780001640320	-29.132278411990
5.4790000915527	-29.105488283057
5.4800000190735	-29.078877571137
5.4809999465942	-29.052446224164
5.4819998741150	-29.026195469116
5.4829998016357	-29.000121727491
5.4840002059937	-28.974224856694
5.4850001335144	-28.948507325065
5.4860000610352	-28.922965956854
5.4869999885559	-28.897597508200
5.4879999160767	-28.872405640040
5.4889998435974	-28.847386359221
5.4899997711182	-28.822540636868
5.4910001754761	-28.797868634705
5.4920001029968	-28.773365756518
5.4930000305176	-28.749035294757
5.4939999580383	-28.724874178518
5.4949998855591	-28.700881878657
5.4959998130798	-28.677057924729
5.4970002174377	-28.653401838907
5.4980001449585	-28.629912492297
5.4990000724792	-28.606589783404
5.5000000000000	-28.583430777111
5.5009999275208	-28.560437698785
5.5019998550415	-28.537608503532
5.5029997825623	-28.514940077669
5.5040001869202	-28.492435433923
5.5050001144409	-28.470091320526
5.5060000419617	-28.447908216831
5.5069999694824	-28.425883781716
5.5079998970032	-28.404019473890
5.5089998245239	-28.382312784839
5.5100002288818	-28.360762310418
5.5110001564026	-28.339369236106
5.5120000839233	-28.318132273262
5.5130000114441	-28.297049798671
5.5139999389648	-28.276121693858
5.5149998664856	-28.255347153977
5.5159997940063	-28.234724096597
5.5170001983643	-28.214252986348
5.5180001258850	-28.193934184632
5.5190000534058	-28.173764903721
5.5199999809265	-28.153744517392
5.5209999084473	-28.133873116060
5.5219998359680	-28.114150410118
5.5229997634888	-28.094573380720
5.5240001678467	-28.075143543056
5.5250000953674	-28.055859588547
5.5260000228882	-28.036719484891
5.5269999504089	-28.017723737943
5.5279998779297	-27.998870300788
5.5289998054504	-27.980161053144
5.5300002098083	-27.961591837544
5.5310001373291	-27.943164281314
5.5320000648499	-27.924876730097
5.5329999923706	-27.906727961627
5.5339999198914	-27.888717973678
5.5349998474121	-27.870846290976
5.5359997749329	-27.853111466859
5.5370001792908	-27.835512108209
5.5380001068115	-27.818049488912
5.5390000343323	-27.800719957883
5.5399999618530	-27.783525892855
5.5409998893738	-27.766463718975
