#
#"chamferWidth"	"1(1) [Real Part / GHz]"
#---------------------------------------
18.000000000000	2.9719398172370
20.000000000000	2.9585818595944
22.000000000000	2.9425504204660
24.000000000000	2.9224954447610
26.000000000000	2.8994627012165
#
#"chamferWidth"	"1(2) [Real Part / GHz]"
#---------------------------------------
18.000000000000	3.3642852385154
20.000000000000	3.4499531770305
22.000000000000	3.5473618009508
24.000000000000	3.6555433809519
26.000000000000	3.7773838387870
