#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=24; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=30; polarizerLength=134; probe1Diameter=1.3; probe1Distance=14; probe1Length=12; probe2Diameter=1.3; probe2Distance=0; probe2Length=12; probeLength=12; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight AR (Port 1) (1) [Real Part]"
#---------------------------------------------------------
#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=24; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=20; polarizerLength=134; probe1Diameter=1.3; probe1Distance=14; probe1Length=12; probe2Diameter=1.3; probe2Distance=0; probe2Length=12; probeLength=12; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight AR (Port 1) (75) [Real Part]"
#----------------------------------------------------------
4.6000000000000	3.4313304843456
4.6700000000000	39.522377806380
4.7400000000000	14.505654309026
4.8100000000000	8.6379958873720
4.8800000000000	4.5907277689647
4.9500000000000	6.5247582543750
5.0200000000000	2.3208970765204
5.0900000000000	0.094388819441037
5.1600000000000	3.3214279108970
5.2300000000000	3.8443482983316
5.3000000000000	0.87244954273341
5.3700000000000	1.4533196453173
5.4400000000000	3.2698191813771
5.5100000000000	4.4420924243426
5.5800000000000	2.9946929269374
5.6500000000000	0.30514633364699
5.7200000000000	3.0578941842261
5.7900000000000	5.1879782601457
5.8600000000000	6.0969238553883
5.9300000000000	5.1864757964328
6.0000000000000	3.5624387926304
#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=24; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=25; polarizerLength=134; probe1Diameter=1.3; probe1Distance=14; probe1Length=12; probe2Diameter=1.3; probe2Distance=0; probe2Length=12; probeLength=12; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight AR (Port 1) (76) [Real Part]"
#----------------------------------------------------------
4.6000000000000	3.7709565250903
4.6700000000000	35.492053585809
4.7400000000000	15.744932678844
4.8100000000000	9.1040677550699
4.8800000000000	4.9635159138199
4.9500000000000	4.4356203979090
5.0200000000000	1.9397885359267
5.0900000000000	0.78508808598898
5.1600000000000	3.8250540660120
5.2300000000000	2.7420948204298
5.3000000000000	0.12659248007376
5.3700000000000	1.7758672463427
5.4400000000000	3.4023736322062
5.5100000000000	3.7314499011017
5.5800000000000	1.6731721923639
5.6500000000000	1.7928133002238
5.7200000000000	4.2575782777993
5.7900000000000	5.5352445197237
5.8600000000000	5.7867440454180
5.9300000000000	4.1978608409577
6.0000000000000	1.7011410020761
#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=24; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=60; polarizerLength=134; probe1Diameter=1.3; probe1Distance=14; probe1Length=12; probe2Diameter=1.3; probe2Distance=0; probe2Length=12; probeLength=12; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight AR (Port 1) (113) [Real Part]"
#-----------------------------------------------------------
4.6000000000000	4.1095668334017
4.6700000000000	40.000000000000
4.7400000000000	18.022391141842
4.8100000000000	7.0325187130215
4.8800000000000	3.6246676092218
4.9500000000000	5.3699420607524
5.0200000000000	5.3311713972575
5.0900000000000	1.0339111167677
5.1600000000000	2.5414037228431
5.2300000000000	4.9228102136723
5.3000000000000	3.1835207485209
5.3700000000000	1.4178457637074
5.4400000000000	3.2210212021583
5.5100000000000	4.9890790998778
5.5800000000000	3.8102017935083
5.6500000000000	0.98905166023350
5.7200000000000	2.5103152247734
5.7900000000000	4.5514715955742
5.8600000000000	5.5435296030057
5.9300000000000	3.5805407703425
6.0000000000000	1.4510051261171
#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=24; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=40; polarizerLength=134; probe1Diameter=1.3; probe1Distance=14; probe1Length=12; probe2Diameter=1.3; probe2Distance=0; probe2Length=12; probeLength=12; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight AR (Port 1) (123) [Real Part]"
#-----------------------------------------------------------
4.6000000000000	3.3466878488930
4.6700000000000	32.672574037444
4.7400000000000	14.762874603921
4.8100000000000	9.4690815966122
4.8800000000000	1.4140690475179
4.9500000000000	4.1186979649771
5.0200000000000	3.3758727798767
5.0900000000000	3.8725338712758
5.1600000000000	1.7059143515403
5.2300000000000	1.1420480402300
5.3000000000000	2.3428235961107
5.3700000000000	2.9163551215937
5.4400000000000	2.2980251394909
5.5100000000000	0.57886217964964
5.5800000000000	3.3423918449346
5.6500000000000	3.9489557523601
5.7200000000000	3.2969370168961
5.7900000000000	2.1195636750416
5.8600000000000	2.0800279181234
5.9300000000000	1.7144958697912
6.0000000000000	4.6177977160300
#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=24; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=50; polarizerLength=134; probe1Diameter=1.3; probe1Distance=14; probe1Length=12; probe2Diameter=1.3; probe2Distance=0; probe2Length=12; probeLength=12; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight AR (Port 1) (124) [Real Part]"
#-----------------------------------------------------------
4.6000000000000	3.0000015391187
4.6700000000000	40.000000000000
4.7400000000000	15.035549372687
4.8100000000000	9.5417045709427
4.8800000000000	2.9094840993184
4.9500000000000	4.5040863367275
5.0200000000000	5.1273054149334
5.0900000000000	3.9906933126171
5.1600000000000	1.6188605669427
5.2300000000000	3.4556312214762
5.3000000000000	3.6069826439773
5.3700000000000	2.2229305158336
5.4400000000000	0.93035020289574
5.5100000000000	3.5091665520322
5.5800000000000	4.3690361878800
5.6500000000000	2.8882053985166
5.7200000000000	1.2119948616122
5.7900000000000	2.3468449713406
5.8600000000000	4.7582127630971
5.9300000000000	4.4560704588539
6.0000000000000	4.0166404214543
#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=24; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=70; polarizerLength=134; probe1Diameter=1.3; probe1Distance=14; probe1Length=12; probe2Diameter=1.3; probe2Distance=0; probe2Length=12; probeLength=12; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight AR (Port 1) (125) [Real Part]"
#-----------------------------------------------------------
4.6000000000000	4.5803310461798
4.6700000000000	27.672598867114
4.7400000000000	24.786169682715
4.8100000000000	6.5714194417637
4.8800000000000	3.3151463541816
4.9500000000000	7.0631742150138
5.0200000000000	2.6657456084913
5.0900000000000	0.52307437326939
5.1600000000000	3.3128944907430
5.2300000000000	3.9100762412879
5.3000000000000	1.2433138380534
5.3700000000000	2.6734429456863
5.4400000000000	4.6163786501064
5.5100000000000	4.3893594209382
5.5800000000000	1.3877690237541
5.6500000000000	2.4651421428556
5.7200000000000	3.9804997479822
5.7900000000000	4.2676428438127
5.8600000000000	3.6261532063254
5.9300000000000	2.7937128451810
6.0000000000000	1.7983199379722
#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=24; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=80; polarizerLength=134; probe1Diameter=1.3; probe1Distance=14; probe1Length=12; probe2Diameter=1.3; probe2Distance=0; probe2Length=12; probeLength=12; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight AR (Port 1) (126) [Real Part]"
#-----------------------------------------------------------
4.6000000000000	4.2532129437515
4.6700000000000	28.897877985060
4.7400000000000	16.123536632109
4.8100000000000	6.4856250401269
4.8800000000000	3.5585222876578
4.9500000000000	5.8718645231553
5.0200000000000	2.7586948586517
5.0900000000000	1.3307181590550
5.1600000000000	2.9525572634464
5.2300000000000	0.56890213805944
5.3000000000000	2.0634639182318
5.3700000000000	3.5479850543017
5.4400000000000	3.5877534965350
5.5100000000000	1.2284766861443
5.5800000000000	2.8492526491301
5.6500000000000	4.0844414821731
5.7200000000000	3.6912035006674
5.7900000000000	2.5740381153015
5.8600000000000	2.1378397956202
5.9300000000000	3.6203223186908
6.0000000000000	4.2477011033753
#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=24; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=90; polarizerLength=134; probe1Diameter=1.3; probe1Distance=14; probe1Length=12; probe2Diameter=1.3; probe2Distance=0; probe2Length=12; probeLength=12; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight AR (Port 1) (127) [Real Part]"
#-----------------------------------------------------------
4.6000000000000	3.8614793435423
4.6700000000000	31.632197161111
4.7400000000000	12.059032232068
4.8100000000000	8.1007362130786
4.8800000000000	4.7540654363708
4.9500000000000	4.7813508271849
5.0200000000000	2.7523396099347
5.0900000000000	2.3934391693896
5.1600000000000	0.97378811762958
5.2300000000000	2.1018155462618
5.3000000000000	3.2647478273743
5.3700000000000	2.7870216744601
5.4400000000000	1.1355818824531
5.5100000000000	3.7156997477873
5.5800000000000	5.1086639080716
5.6500000000000	3.6895477284204
5.7200000000000	1.4044154774306
5.7900000000000	2.3210786041013
5.8600000000000	4.7878159795412
5.9300000000000	3.9626169796701
6.0000000000000	2.7257816306228
#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=24; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=100; polarizerLength=134; probe1Diameter=1.3; probe1Distance=14; probe1Length=12; probe2Diameter=1.3; probe2Distance=0; probe2Length=12; probeLength=12; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight AR (Port 1) (128) [Real Part]"
#-----------------------------------------------------------
4.6000000000000	3.6964094036085
4.6700000000000	26.128046433433
4.7400000000000	14.822791414789
4.8100000000000	10.181369384212
4.8800000000000	2.6137021333584
4.9500000000000	3.7505676988929
5.0200000000000	3.2662435440371
5.0900000000000	3.4673111322758
5.1600000000000	1.0962527742544
5.2300000000000	3.3289159095868
5.3000000000000	3.0444996023927
5.3700000000000	1.4582962106841
5.4400000000000	3.6025538394136
5.5100000000000	5.7730687466228
5.5800000000000	4.6836409459084
5.6500000000000	1.4362164778281
5.7200000000000	2.8327766939575
5.7900000000000	5.0756405009433
5.8600000000000	5.5798278479056
5.9300000000000	3.1727236824633
6.0000000000000	1.4698999354484
#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=24; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=110; polarizerLength=134; probe1Diameter=1.3; probe1Distance=14; probe1Length=12; probe2Diameter=1.3; probe2Distance=0; probe2Length=12; probeLength=12; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight AR (Port 1) (129) [Real Part]"
#-----------------------------------------------------------
4.6000000000000	3.7040703125998
4.6700000000000	32.565776628508
4.7400000000000	18.193850710202
4.8100000000000	11.562291489772
4.8800000000000	2.0903401730965
4.9500000000000	3.8523725841654
5.0200000000000	5.4728278507100
5.0900000000000	1.8535038542905
5.1600000000000	1.6076176570851
5.2300000000000	3.7981673810232
5.3000000000000	1.5662621165142
5.3700000000000	2.3399609701969
5.4400000000000	4.4954852591993
5.5100000000000	4.8899251288972
5.5800000000000	1.8567464570878
5.6500000000000	3.0653678630064
5.7200000000000	4.8678168037814
5.7900000000000	4.8419957767014
5.8600000000000	3.6732626620607
5.9300000000000	4.5550363361051
6.0000000000000	3.3784575987627
#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=24; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=120; polarizerLength=134; probe1Diameter=1.3; probe1Distance=14; probe1Length=12; probe2Diameter=1.3; probe2Distance=0; probe2Length=12; probeLength=12; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight AR (Port 1) (130) [Real Part]"
#-----------------------------------------------------------
4.6000000000000	3.2966506898095
4.6700000000000	40.000000000000
4.7400000000000	16.468993590947
4.8100000000000	7.1502374296054
4.8800000000000	2.8539463700897
4.9500000000000	6.3777072485077
5.0200000000000	5.3183179624572
5.0900000000000	0.74854615235682
5.1600000000000	2.6858274284602
5.2300000000000	2.7178422875437
5.3000000000000	0.90602526271419
5.3700000000000	2.7104775563816
5.4400000000000	3.4506640712547
5.5100000000000	1.2958994228386
5.5800000000000	3.4484429906625
5.6500000000000	4.7949133002949
5.7200000000000	3.7211822755235
5.7900000000000	1.4859830235264
5.8600000000000	2.3872048296847
5.9300000000000	4.1630425599779
6.0000000000000	3.7840542751412
